"REF_DATE","GEO","DGUID","Supply and disposition of cattle","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Prince Edward Island","2016A000211","International imports of cattle","January to June","Head","148","thousands","3","v41123390","5.5.1","0.0","","","","1"
"2017","Prince Edward Island","2016A000211","International imports of cattle","July to December","Head","148","thousands","3","v41123391","5.5.2","0.0","","","","1"
"2017","Prince Edward Island","2016A000211","Total disposition of cattle","January to June","Head","148","thousands","3","v41123392","5.6.1","14.2","","","","1"
"2017","Prince Edward Island","2016A000211","Total disposition of cattle","July to December","Head","148","thousands","3","v41123393","5.6.2","12.3","","","","1"
"2017","Prince Edward Island","2016A000211","Slaughter of cattle","January to June","Head","148","thousands","3","v41123394","5.7.1","8.7","","","","1"
"2017","Prince Edward Island","2016A000211","Slaughter of cattle","July to December","Head","148","thousands","3","v41123395","5.7.2","7.4","","","","1"
"2017","Prince Edward Island","2016A000211","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123396","5.8.1","4.0","","","","1"
"2017","Prince Edward Island","2016A000211","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123397","5.8.2","3.1","","","","1"
"2017","Prince Edward Island","2016A000211","International exports of cattle","January to June","Head","148","thousands","3","v41123398","5.9.1","0.0","","","","1"
"2017","Prince Edward Island","2016A000211","International exports of cattle","July to December","Head","148","thousands","3","v41123399","5.9.2","0.0","","","","1"
"2017","Prince Edward Island","2016A000211","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123400","5.10.1","1.5","","","","1"
"2017","Prince Edward Island","2016A000211","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123401","5.10.2","1.8","","","","1"
"2017","Prince Edward Island","2016A000211","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123402","5.11.1","59.7","","","","1"
"2017","Prince Edward Island","2016A000211","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123403","5.11.2","60.2","","","","1"
"2017","Nova Scotia","2016A000212","Total supply of cattle","January to June","Head","148","thousands","3","v41123404","6.1.1","93.2","","","","1"
"2017","Nova Scotia","2016A000212","Total supply of cattle","July to December","Head","148","thousands","3","v41123405","6.1.2","92.2","","","","1"
"2017","Nova Scotia","2016A000212","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123406","6.2.1","74.2","","","","1"
"2017","Nova Scotia","2016A000212","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123407","6.2.2","77.0","","","","1"
"2017","Nova Scotia","2016A000212","Calves born","January to June","Head","148","thousands","3","v41123408","6.3.1","19.0","","","","1"
"2017","Nova Scotia","2016A000212","Calves born","July to December","Head","148","thousands","3","v41123409","6.3.2","15.2","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123410","6.4.1","0.0","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123411","6.4.2","0.0","","","","1"
"2017","Nova Scotia","2016A000212","International imports of cattle","January to June","Head","148","thousands","3","v41123412","6.5.1","0.0","","","","1"
"2017","Nova Scotia","2016A000212","International imports of cattle","July to December","Head","148","thousands","3","v41123413","6.5.2","0.0","","","","1"
"2017","Nova Scotia","2016A000212","Total disposition of cattle","January to June","Head","148","thousands","3","v41123414","6.6.1","16.2","","","","1"
"2017","Nova Scotia","2016A000212","Total disposition of cattle","July to December","Head","148","thousands","3","v41123415","6.6.2","16.0","","","","1"
"2017","Nova Scotia","2016A000212","Slaughter of cattle","January to June","Head","148","thousands","3","v41123416","6.7.1","4.8","","","","1"
"2017","Nova Scotia","2016A000212","Slaughter of cattle","July to December","Head","148","thousands","3","v41123417","6.7.2","4.1","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123418","6.8.1","7.6","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123419","6.8.2","9.6","","","","1"
"2017","Nova Scotia","2016A000212","International exports of cattle","January to June","Head","148","thousands","3","v41123420","6.9.1","0.0","","","","1"
"2017","Nova Scotia","2016A000212","International exports of cattle","July to December","Head","148","thousands","3","v41123421","6.9.2","0.1","","","","1"
"2017","Nova Scotia","2016A000212","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123422","6.10.1","3.8","","","","1"
"2017","Nova Scotia","2016A000212","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123423","6.10.2","2.2","","","","1"
"2017","Nova Scotia","2016A000212","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123424","6.11.1","77.0","","","","1"
"2017","Nova Scotia","2016A000212","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123425","6.11.2","76.2","","","","1"
"2017","New Brunswick","2016A000213","Total supply of cattle","January to June","Head","148","thousands","3","v41123426","7.1.1","90.1","","","","1"
"2017","New Brunswick","2016A000213","Total supply of cattle","July to December","Head","148","thousands","3","v41123427","7.1.2","83.1","","","","1"
"2017","New Brunswick","2016A000213","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123428","7.2.1","65.5","","","","1"
"2017","New Brunswick","2016A000213","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123429","7.2.2","67.9","","","","1"
"2017","New Brunswick","2016A000213","Calves born","January to June","Head","148","thousands","3","v41123430","7.3.1","24.5","","","","1"
"2017","New Brunswick","2016A000213","Calves born","July to December","Head","148","thousands","3","v41123431","7.3.2","11.4","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123432","7.4.1","0.0","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123433","7.4.2","3.6","","","","1"
"2017","New Brunswick","2016A000213","International imports of cattle","January to June","Head","148","thousands","3","v41123434","7.5.1","0.1","","","","1"
"2017","New Brunswick","2016A000213","International imports of cattle","July to December","Head","148","thousands","3","v41123435","7.5.2","0.2","","","","1"
"2017","New Brunswick","2016A000213","Total disposition of cattle","January to June","Head","148","thousands","3","v41123436","7.6.1","22.2","","","","1"
"2017","New Brunswick","2016A000213","Total disposition of cattle","July to December","Head","148","thousands","3","v41123437","7.6.2","15.0","","","","1"
"2017","New Brunswick","2016A000213","Slaughter of cattle","January to June","Head","148","thousands","3","v41123438","7.7.1","6.9","","","","1"
"2017","New Brunswick","2016A000213","Slaughter of cattle","July to December","Head","148","thousands","3","v41123439","7.7.2","6.8","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123440","7.8.1","5.1","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123441","7.8.2","0.7","","","","1"
"2017","New Brunswick","2016A000213","International exports of cattle","January to June","Head","148","thousands","3","v41123442","7.9.1","7.8","","","","1"
"2017","New Brunswick","2016A000213","International exports of cattle","July to December","Head","148","thousands","3","v41123443","7.9.2","5.6","","","","1"
"2017","New Brunswick","2016A000213","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123444","7.10.1","2.4","","","","1"
"2017","New Brunswick","2016A000213","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123445","7.10.2","1.9","","","","1"
"2017","New Brunswick","2016A000213","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123446","7.11.1","67.9","","","","1"
"2017","New Brunswick","2016A000213","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123447","7.11.2","68.1","","","","1"
"2017","Quebec","2016A000224","Total supply of cattle","January to June","Head","148","thousands","3","v41123448","8.1.1","1345.9","","","","1"
"2017","Quebec","2016A000224","Total supply of cattle","July to December","Head","148","thousands","3","v41123449","8.1.2","1317.8","","","","1"
"2017","Quebec","2016A000224","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123450","8.2.1","1090.0","","","","1"
"2017","Quebec","2016A000224","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123451","8.2.2","1100.0","","","","1"
"2017","Quebec","2016A000224","Calves born","January to June","Head","148","thousands","3","v41123452","8.3.1","228.6","","","","1"
"2017","Quebec","2016A000224","Calves born","July to December","Head","148","thousands","3","v41123453","8.3.2","195.3","","","","1"
"2017","Quebec","2016A000224","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123454","8.4.1","23.8","","","","1"
"2017","Quebec","2016A000224","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123455","8.4.2","19.1","","","","1"
"2017","Quebec","2016A000224","International imports of cattle","January to June","Head","148","thousands","3","v41123456","8.5.1","3.5","","","","1"
"2017","Quebec","2016A000224","International imports of cattle","July to December","Head","148","thousands","3","v41123457","8.5.2","3.4","","","","1"
"2017","Quebec","2016A000224","Total disposition of cattle","January to June","Head","148","thousands","3","v41123458","8.6.1","245.9","","","","1"
"2017","Quebec","2016A000224","Total disposition of cattle","July to December","Head","148","thousands","3","v41123459","8.6.2","232.8","","","","1"
"2017","Quebec","2016A000224","Slaughter of cattle","January to June","Head","148","thousands","3","v41123460","8.7.1","170.8","","","","1"
