"REF_DATE","GEO","DGUID","Supply and disposition of hogs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Eastern provinces","","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363631","2.6.2","7683.9","","","","1"
"2016","Eastern provinces","","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723053","2.7.1","338.4","","","","1"
"2016","Eastern provinces","","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723054","2.7.2","334.7","","","","1"
"2016","Eastern provinces","","International exports of hogs","January to June","Head","148","thousands","3","v1064723055","2.8.1","759.7","","","","1"
"2016","Eastern provinces","","International exports of hogs","July to December","Head","148","thousands","3","v1064723056","2.8.2","653.0","","","","1"
"2016","Eastern provinces","","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723057","2.9.1","365.8","","","","1"
"2016","Eastern provinces","","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723058","2.9.2","365.1","","","","1"
"2016","Eastern provinces","","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363632","2.10.1","6241.3","","","","1"
"2016","Eastern provinces","","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363633","2.10.2","6331.1","","","","1"
"2016","Eastern provinces","","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723059","2.11.1","8126.0","","","","1"
"2016","Eastern provinces","","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723060","2.11.2","7969.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","Total supply of hogs","January to June","Head","148","thousands","3","v1064723061","3.1.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Total supply of hogs","July to December","Head","148","thousands","3","v1064723062","3.1.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723063","3.2.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723064","3.2.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Pig crop","January to June","Head","148","thousands","3","v1064723065","3.3.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Pig crop","July to December","Head","148","thousands","3","v1064723066","3.3.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723067","3.4.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723068","3.4.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","International imports of hogs","January to June","Head","148","thousands","3","v1064723069","3.5.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","International imports of hogs","July to December","Head","148","thousands","3","v1064723070","3.5.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363634","3.6.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363635","3.6.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723071","3.7.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723072","3.7.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","International exports of hogs","January to June","Head","148","thousands","3","v1064723073","3.8.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","International exports of hogs","July to December","Head","148","thousands","3","v1064723074","3.8.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723075","3.9.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723076","3.9.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363636","3.10.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363637","3.10.2","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723077","3.11.1","","x","","","1"
"2016","Newfoundland and Labrador","2016A000210","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723078","3.11.2","","x","","","1"
"2016","Prince Edward Island","2016A000211","Total supply of hogs","January to June","Head","148","thousands","3","v1064723079","4.1.1","80.1","","","","1"
"2016","Prince Edward Island","2016A000211","Total supply of hogs","July to December","Head","148","thousands","3","v1064723080","4.1.2","76.9","","","","1"
"2016","Prince Edward Island","2016A000211","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723081","4.2.1","42.2","","","","1"
"2016","Prince Edward Island","2016A000211","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723082","4.2.2","37.5","","","","1"
"2016","Prince Edward Island","2016A000211","Pig crop","January to June","Head","148","thousands","3","v1064723083","4.3.1","37.9","","","","1"
"2016","Prince Edward Island","2016A000211","Pig crop","July to December","Head","148","thousands","3","v1064723084","4.3.2","39.4","","","","1"
"2016","Prince Edward Island","2016A000211","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723085","4.4.1","0.0","","","","1"
"2016","Prince Edward Island","2016A000211","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723086","4.4.2","0.0","","","","1"
"2016","Prince Edward Island","2016A000211","International imports of hogs","January to June","Head","148","thousands","3","v1064723087","4.5.1","0.0","","","","1"
"2016","Prince Edward Island","2016A000211","International imports of hogs","July to December","Head","148","thousands","3","v1064723088","4.5.2","0.0","","","","1"
"2016","Prince Edward Island","2016A000211","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363638","4.6.1","42.6","","","","1"
"2016","Prince Edward Island","2016A000211","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363639","4.6.2","40.7","","","","1"
"2016","Prince Edward Island","2016A000211","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723089","4.7.1","15.3","","","","1"
"2016","Prince Edward Island","2016A000211","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723090","4.7.2","12.2","","","","1"
"2016","Prince Edward Island","2016A000211","International exports of hogs","January to June","Head","148","thousands","3","v1064723091","4.8.1","5.6","","","","1"
"2016","Prince Edward Island","2016A000211","International exports of hogs","July to December","Head","148","thousands","3","v1064723092","4.8.2","5.1","","","","1"
"2016","Prince Edward Island","2016A000211","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723093","4.9.1","1.4","","","","1"
"2016","Prince Edward Island","2016A000211","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723094","4.9.2","1.4","","","","1"
"2016","Prince Edward Island","2016A000211","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363640","4.10.1","20.3","","","","1"
"2016","Prince Edward Island","2016A000211","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363641","4.10.2","22.0","","","","1"
"2016","Prince Edward Island","2016A000211","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723095","4.11.1","37.5","","","","1"
"2016","Prince Edward Island","2016A000211","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723096","4.11.2","36.2","","","","1"
"2016","Nova Scotia","2016A000212","Total supply of hogs","January to June","Head","148","thousands","3","v1064723097","5.1.1","","x","","","1"
"2016","Nova Scotia","2016A000212","Total supply of hogs","July to December","Head","148","thousands","3","v1064723098","5.1.2","","x","","","1"
"2016","Nova Scotia","2016A000212","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723099","5.2.1","","x","","","1"
"2016","Nova Scotia","2016A000212","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723100","5.2.2","","x","","","1"
"2016","Nova Scotia","2016A000212","Pig crop","January to June","Head","148","thousands","3","v1064723101","5.3.1","","x","","","1"
"2016","Nova Scotia","2016A000212","Pig crop","July to December","Head","148","thousands","3","v1064723102","5.3.2","","x","","","1"
"2016","Nova Scotia","2016A000212","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723103","5.4.1","","x","","","1"
"2016","Nova Scotia","2016A000212","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723104","5.4.2","","x","","","1"
"2016","Nova Scotia","2016A000212","International imports of hogs","January to June","Head","148","thousands","3","v1064723105","5.5.1","","x","","","1"
"2016","Nova Scotia","2016A000212","International imports of hogs","July to December","Head","148","thousands","3","v1064723106","5.5.2","","x","","","1"
"2016","Nova Scotia","2016A000212","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363642","5.6.1","","x","","","1"
"2016","Nova Scotia","2016A000212","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363643","5.6.2","","x","","","1"
"2016","Nova Scotia","2016A000212","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723107","5.7.1","","x","","","1"
"2016","Nova Scotia","2016A000212","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723108","5.7.2","","x","","","1"
"2016","Nova Scotia","2016A000212","International exports of hogs","January to June","Head","148","thousands","3","v1064723109","5.8.1","","x","","","1"
"2016","Nova Scotia","2016A000212","International exports of hogs","July to December","Head","148","thousands","3","v1064723110","5.8.2","","x","","","1"
"2016","Nova Scotia","2016A000212","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723111","5.9.1","","x","","","1"
"2016","Nova Scotia","2016A000212","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723112","5.9.2","","x","","","1"
